ID,Tipo,SKU,"GTIN, UPC, EAN, ou ISBN",Nome,Publicado,Em destaque?,Visibilidade no catálogo,Descrição curta,Descrição,Data de preço promocional começa em,Data de preço promocional termina em,Status do imposto,Classe de imposto,Em estoque?,Estoque,Quantidade baixa de estoque,São permitidas encomendas?,Vendido individualmente?,Peso (kg),Comprimento (cm),Largura (cm),Altura (cm),Permitir avaliações de clientes?,Observação de compra,Preço promocional,Preço,Categorias,Tags,Classe de entrega,Imagens,Limite de downloads,Dias para expirar o download,Ascendente,Grupo de produtos,Upsells,Venda cruzada,URL externa,Texto do botão,Posição,Marcas,Nome do atributo 1,Valores do atributo 1,Visibilidade do atributo 1,Atributo global 1
53102,simple,7898242030571,,Bionatural Cães Raças Médias e Grandes Adulto Frango 15Kg - Special Dog,1,0,visible,Bionatural Cães Raças Médias e Grandes Adulto Frango 15Kg - Special Dog | Marca: Special Dog | Categoria: Racao | AquaFlora Agroshop,"<div class=""product-description"">\n<h2>Bionatural Cães Raças Médias e Grandes Adulto Frango 15Kg - Special Dog</h2>\n<p>Produto <strong>Special Dog</strong> da linha Racao. Disponível na <strong>AquaFlora Agroshop</strong> com <strong>15.000 Kg</strong> e melhor custo-benefício.</p>\n<ul class=""product-features"">\n  <li>🏷️ <strong>Marca:</strong> Special Dog</li>\n    <li>⚖️ <strong>Peso/Conteúdo:</strong> 15.000 Kg (1x 15.000 Kg)</li>\n  <li>📦 <strong>Categoria:</strong> Racao</li>\n  <li>✅ <strong>Produto Original</strong> com garantia</li>\n  <li>🚚 <strong>Entrega Rápida</strong> para todo o Brasil</li>\n  <li>💳 <strong>Diversas formas de pagamento</strong></li>\n</ul>\n<div class=""cta-section"">\n<p>📞 <strong>Dúvidas?</strong> Nossa equipe está pronta para ajudar!</p>\n<p>⭐ <strong>AquaFlora Agroshop</strong> - Sua loja de confiança!</p>\n</div>\n</div>",,,taxable,,1,1,,0,0,15.0,,,,1,,,"249,90",Racao,"Racao, Special Dog",,,,,,,,,,,0,Special Dog,Marca,Special Dog,1.0,1.0
57658,simple,7897348200963,,Premier Cães Filhotes Raças Pequenas 1Kg,1,0,visible,Premier Cães Filhotes Raças Pequenas 1Kg | Marca: Premier | Categoria: Racao | AquaFlora Agroshop,"<div class=""product-description"">\n<h2>Premier Cães Filhotes Raças Pequenas 1Kg</h2>\n<p>Produto <strong>Premier</strong> da linha Racao. Disponível na <strong>AquaFlora Agroshop</strong> com <strong>1.000 Kg</strong> e melhor custo-benefício.</p>\n<ul class=""product-features"">\n  <li>🏷️ <strong>Marca:</strong> Premier</li>\n    <li>⚖️ <strong>Peso/Conteúdo:</strong> 1.000 Kg (1x 1.000 Kg)</li>\n  <li>📦 <strong>Categoria:</strong> Racao</li>\n  <li>✅ <strong>Produto Original</strong> com garantia</li>\n  <li>🚚 <strong>Entrega Rápida</strong> para todo o Brasil</li>\n  <li>💳 <strong>Diversas formas de pagamento</strong></li>\n</ul>\n<div class=""cta-section"">\n<p>📞 <strong>Dúvidas?</strong> Nossa equipe está pronta para ajudar!</p>\n<p>⭐ <strong>AquaFlora Agroshop</strong> - Sua loja de confiança!</p>\n</div>\n</div>",,,taxable,,1,1,,0,0,1.0,,,,1,,,"49,99",Racao,"Premier, Racao",,https://aquafloragroshop.com.br/wp-content/uploads/produtos/racao/7897348200963.webp,,,,,,,,,0,Premier,Marca,Premier,1.0,1.0
57659,simple,7897348207702,,"Premier Gato Castrado. 7 A 11 Anos 7,5Kg",1,0,visible,"Premier Gato Castrado. 7 A 11 Anos 7,5Kg | Marca: Premier | Categoria: Racao | AquaFlora Agroshop","<div class=""product-description"">\n<h2>Premier Gato Castrado. 7 A 11 Anos 7,5Kg</h2>\n<p>Produto <strong>Premier</strong> da linha Racao. Disponível na <strong>AquaFlora Agroshop</strong> com <strong>7.500 Kg</strong> e melhor custo-benefício.</p>\n<ul class=""product-features"">\n  <li>🏷️ <strong>Marca:</strong> Premier</li>\n    <li>⚖️ <strong>Peso/Conteúdo:</strong> 7.500 Kg (1x 7.500 Kg)</li>\n  <li>📦 <strong>Categoria:</strong> Racao</li>\n  <li>✅ <strong>Produto Original</strong> com garantia</li>\n  <li>🚚 <strong>Entrega Rápida</strong> para todo o Brasil</li>\n  <li>💳 <strong>Diversas formas de pagamento</strong></li>\n</ul>\n<div class=""cta-section"">\n<p>📞 <strong>Dúvidas?</strong> Nossa equipe está pronta para ajudar!</p>\n<p>⭐ <strong>AquaFlora Agroshop</strong> - Sua loja de confiança!</p>\n</div>\n</div>",,,taxable,,1,1,,0,0,7.5,,,,1,,,"180,00",Racao,"Premier, Racao",,https://aquafloragroshop.com.br/wp-content/uploads/produtos/racao/7897348207702.png,,,,,,,,,0,Premier,Marca,Premier,1.0,1.0
57660,simple,7897348203940,,"Premier Shih Tzu Adulto 2,5Kg",1,0,visible,"Premier Shih Tzu Adulto 2,5Kg | Marca: Premier | Categoria: Racao | AquaFlora Agroshop","<div class=""product-description"">\n<h2>Premier Shih Tzu Adulto 2,5Kg</h2>\n<p>Produto <strong>Premier</strong> da linha Racao. Disponível na <strong>AquaFlora Agroshop</strong> com <strong>2.500 Kg</strong> e melhor custo-benefício.</p>\n<ul class=""product-features"">\n  <li>🏷️ <strong>Marca:</strong> Premier</li>\n    <li>⚖️ <strong>Peso/Conteúdo:</strong> 2.500 Kg (1x 2.500 Kg)</li>\n  <li>📦 <strong>Categoria:</strong> Racao</li>\n  <li>✅ <strong>Produto Original</strong> com garantia</li>\n  <li>🚚 <strong>Entrega Rápida</strong> para todo o Brasil</li>\n  <li>💳 <strong>Diversas formas de pagamento</strong></li>\n</ul>\n<div class=""cta-section"">\n<p>📞 <strong>Dúvidas?</strong> Nossa equipe está pronta para ajudar!</p>\n<p>⭐ <strong>AquaFlora Agroshop</strong> - Sua loja de confiança!</p>\n</div>\n</div>",,,taxable,,1,13,,0,0,2.5,,,,1,,,"108,00",Racao,"Premier, Racao",,https://aquafloragroshop.com.br/wp-content/uploads/produtos/racao/7897348203940.webp,,,,,,,,,0,Premier,Marca,Premier,1.0,1.0
57661,simple,7897348203964,,"Premier Shih Tzu Filhotes 1,0Kg",1,0,visible,"Premier Shih Tzu Filhotes 1,0Kg | Marca: Premier | Categoria: Racao | AquaFlora Agroshop","<div class=""product-description"">\n<h2>Premier Shih Tzu Filhotes 1,0Kg</h2>\n<p>Produto <strong>Premier</strong> da linha Racao. Disponível na <strong>AquaFlora Agroshop</strong> com <strong>1.000 Kg</strong> e melhor custo-benefício.</p>\n<ul class=""product-features"">\n  <li>🏷️ <strong>Marca:</strong> Premier</li>\n    <li>⚖️ <strong>Peso/Conteúdo:</strong> 1.000 Kg (1x 1.000 Kg)</li>\n  <li>📦 <strong>Categoria:</strong> Racao</li>\n  <li>✅ <strong>Produto Original</strong> com garantia</li>\n  <li>🚚 <strong>Entrega Rápida</strong> para todo o Brasil</li>\n  <li>💳 <strong>Diversas formas de pagamento</strong></li>\n</ul>\n<div class=""cta-section"">\n<p>📞 <strong>Dúvidas?</strong> Nossa equipe está pronta para ajudar!</p>\n<p>⭐ <strong>AquaFlora Agroshop</strong> - Sua loja de confiança!</p>\n</div>\n</div>",,,taxable,,1,8,,0,0,1.0,,,,1,,,"56,90",Racao,"Premier, Racao",,https://aquafloragroshop.com.br/wp-content/uploads/produtos/racao/7897348203964.webp,,,,,,,,,0,Premier,Marca,Premier,1.0,1.0
57662,simple,7897348204503,,"Premier Shih Tzu Filhotes 2,5Kg",1,0,visible,"Premier Shih Tzu Filhotes 2,5Kg | Marca: Premier | Categoria: Racao | AquaFlora Agroshop","<div class=""product-description"">\n<h2>Premier Shih Tzu Filhotes 2,5Kg</h2>\n<p>Produto <strong>Premier</strong> da linha Racao. Disponível na <strong>AquaFlora Agroshop</strong> com <strong>2.500 Kg</strong> e melhor custo-benefício.</p>\n<ul class=""product-features"">\n  <li>🏷️ <strong>Marca:</strong> Premier</li>\n    <li>⚖️ <strong>Peso/Conteúdo:</strong> 2.500 Kg (1x 2.500 Kg)</li>\n  <li>📦 <strong>Categoria:</strong> Racao</li>\n  <li>✅ <strong>Produto Original</strong> com garantia</li>\n  <li>🚚 <strong>Entrega Rápida</strong> para todo o Brasil</li>\n  <li>💳 <strong>Diversas formas de pagamento</strong></li>\n</ul>\n<div class=""cta-section"">\n<p>📞 <strong>Dúvidas?</strong> Nossa equipe está pronta para ajudar!</p>\n<p>⭐ <strong>AquaFlora Agroshop</strong> - Sua loja de confiança!</p>\n</div>\n</div>",,,taxable,,1,2,,0,0,2.5,,,,1,,,"115,00",Racao,"Premier, Racao",,https://aquafloragroshop.com.br/wp-content/uploads/produtos/racao/7897348204503.webp,,,,,,,,,0,Premier,Marca,Premier,1.0,1.0
57663,simple,7897348206095,,Premier Spitz Alemao Adulto 1Kg,0,0,visible,Premier Spitz Alemao Adulto 1Kg | Marca: Premier | Categoria: Racao | AquaFlora Agroshop,"<div class=""product-description"">\n<h2>Premier Spitz Alemao Adulto 1Kg</h2>\n<p>Produto <strong>Premier</strong> da linha Racao. Disponível na <strong>AquaFlora Agroshop</strong> com <strong>1.000 Kg</strong> e melhor custo-benefício.</p>\n<ul class=""product-features"">\n  <li>🏷️ <strong>Marca:</strong> Premier</li>\n    <li>⚖️ <strong>Peso/Conteúdo:</strong> 1.000 Kg (1x 1.000 Kg)</li>\n  <li>📦 <strong>Categoria:</strong> Racao</li>\n  <li>✅ <strong>Produto Original</strong> com garantia</li>\n  <li>🚚 <strong>Entrega Rápida</strong> para todo o Brasil</li>\n  <li>💳 <strong>Diversas formas de pagamento</strong></li>\n</ul>\n<div class=""cta-section"">\n<p>📞 <strong>Dúvidas?</strong> Nossa equipe está pronta para ajudar!</p>\n<p>⭐ <strong>AquaFlora Agroshop</strong> - Sua loja de confiança!</p>\n</div>\n</div>",,,taxable,,0,0,,0,0,1.0,,,,1,,,"54,00",Racao,"Premier, Racao",,https://aquafloragroshop.com.br/wp-content/uploads/produtos/racao/7897348206095.jpg,,,,,,,,,0,Premier,Marca,Premier,1.0,1.0
57664,simple,7897348206101,,"Premier Spitz Alemao Adulto 2,5Kg",1,0,visible,"Premier Spitz Alemao Adulto 2,5Kg | Marca: Premier | Categoria: Racao | AquaFlora Agroshop","<div class=""product-description"">\n<h2>Premier Spitz Alemao Adulto 2,5Kg</h2>\n<p>Produto <strong>Premier</strong> da linha Racao. Disponível na <strong>AquaFlora Agroshop</strong> com <strong>2.500 Kg</strong> e melhor custo-benefício.</p>\n<ul class=""product-features"">\n  <li>🏷️ <strong>Marca:</strong> Premier</li>\n    <li>⚖️ <strong>Peso/Conteúdo:</strong> 2.500 Kg (1x 2.500 Kg)</li>\n  <li>📦 <strong>Categoria:</strong> Racao</li>\n  <li>✅ <strong>Produto Original</strong> com garantia</li>\n  <li>🚚 <strong>Entrega Rápida</strong> para todo o Brasil</li>\n  <li>💳 <strong>Diversas formas de pagamento</strong></li>\n</ul>\n<div class=""cta-section"">\n<p>📞 <strong>Dúvidas?</strong> Nossa equipe está pronta para ajudar!</p>\n<p>⭐ <strong>AquaFlora Agroshop</strong> - Sua loja de confiança!</p>\n</div>\n</div>",,,taxable,,1,1,,0,0,2.5,,,,1,,,"110,00",Racao,"Premier, Racao",,https://aquafloragroshop.com.br/wp-content/uploads/produtos/racao/7897348206101.webp,,,,,,,,,0,Premier,Marca,Premier,1.0,1.0
57665,simple,7897348206125,,Premier Spitz Alemao Filhotes 1Kg,1,0,visible,Premier Spitz Alemao Filhotes 1Kg | Marca: Premier | Categoria: Racao | AquaFlora Agroshop,"<div class=""product-description"">\n<h2>Premier Spitz Alemao Filhotes 1Kg</h2>\n<p>Produto <strong>Premier</strong> da linha Racao. Disponível na <strong>AquaFlora Agroshop</strong> com <strong>1.000 Kg</strong> e melhor custo-benefício.</p>\n<ul class=""product-features"">\n  <li>🏷️ <strong>Marca:</strong> Premier</li>\n    <li>⚖️ <strong>Peso/Conteúdo:</strong> 1.000 Kg (1x 1.000 Kg)</li>\n  <li>📦 <strong>Categoria:</strong> Racao</li>\n  <li>✅ <strong>Produto Original</strong> com garantia</li>\n  <li>🚚 <strong>Entrega Rápida</strong> para todo o Brasil</li>\n  <li>💳 <strong>Diversas formas de pagamento</strong></li>\n</ul>\n<div class=""cta-section"">\n<p>📞 <strong>Dúvidas?</strong> Nossa equipe está pronta para ajudar!</p>\n<p>⭐ <strong>AquaFlora Agroshop</strong> - Sua loja de confiança!</p>\n</div>\n</div>",,,taxable,,1,1,,0,0,1.0,,,,1,,,"56,50",Racao,"Premier, Racao",,https://aquafloragroshop.com.br/wp-content/uploads/produtos/racao/7897348206125.webp,,,,,,,,,0,Premier,Marca,Premier,1.0,1.0
57666,simple,7897348206132,,"Premier Spitz Alemao Filhotes 2,5Kg",0,0,visible,"Premier Spitz Alemao Filhotes 2,5Kg | Marca: Premier | Categoria: Racao | AquaFlora Agroshop","<div class=""product-description"">\n<h2>Premier Spitz Alemao Filhotes 2,5Kg</h2>\n<p>Produto <strong>Premier</strong> da linha Racao. Disponível na <strong>AquaFlora Agroshop</strong> com <strong>2.500 Kg</strong> e melhor custo-benefício.</p>\n<ul class=""product-features"">\n  <li>🏷️ <strong>Marca:</strong> Premier</li>\n    <li>⚖️ <strong>Peso/Conteúdo:</strong> 2.500 Kg (1x 2.500 Kg)</li>\n  <li>📦 <strong>Categoria:</strong> Racao</li>\n  <li>✅ <strong>Produto Original</strong> com garantia</li>\n  <li>🚚 <strong>Entrega Rápida</strong> para todo o Brasil</li>\n  <li>💳 <strong>Diversas formas de pagamento</strong></li>\n</ul>\n<div class=""cta-section"">\n<p>📞 <strong>Dúvidas?</strong> Nossa equipe está pronta para ajudar!</p>\n<p>⭐ <strong>AquaFlora Agroshop</strong> - Sua loja de confiança!</p>\n</div>\n</div>",,,taxable,,0,0,,0,0,2.5,,,,1,,,"115,00",Racao,"Premier, Racao",,https://aquafloragroshop.com.br/wp-content/uploads/produtos/racao/7897348206132.jpg,,,,,,,,,0,Premier,Marca,Premier,1.0,1.0
57667,simple,7896181218722,,Premium Cat Adulto. Beleza Pelagem 10Kg - Royal Canin,1,0,visible,Premium Cat Adulto. Beleza Pelagem 10Kg - Royal Canin | Marca: Royal Canin | Categoria: Racao | AquaFlora Agroshop,"<div class=""product-description"">\n<h2>Premium Cat Adulto. Beleza Pelagem 10Kg - Royal Canin</h2>\n<p>Produto <strong>Royal Canin</strong> da linha Racao. Disponível na <strong>AquaFlora Agroshop</strong> com <strong>10.000 Kg</strong> e melhor custo-benefício.</p>\n<ul class=""product-features"">\n  <li>🏷️ <strong>Marca:</strong> Royal Canin</li>\n    <li>⚖️ <strong>Peso/Conteúdo:</strong> 10.000 Kg (1x 10.000 Kg)</li>\n  <li>📦 <strong>Categoria:</strong> Racao</li>\n  <li>✅ <strong>Produto Original</strong> com garantia</li>\n  <li>🚚 <strong>Entrega Rápida</strong> para todo o Brasil</li>\n  <li>💳 <strong>Diversas formas de pagamento</strong></li>\n</ul>\n<div class=""cta-section"">\n<p>📞 <strong>Dúvidas?</strong> Nossa equipe está pronta para ajudar!</p>\n<p>⭐ <strong>AquaFlora Agroshop</strong> - Sua loja de confiança!</p>\n</div>\n</div>",,,taxable,,1,1,,0,0,10.0,,,,1,,,"326,90",Racao,"Racao, Royal Canin",,https://aquafloragroshop.com.br/wp-content/uploads/produtos/racao/7896181218722.jpg,,,,,,,,,0,Royal Canin,Marca,Royal Canin,1.0,1.0
57734,simple,7896181215790,,"Royal Canin Feline H.N Indoor 7 1,5Kg",0,0,visible,"Royal Canin Feline H.N Indoor 7 1,5Kg | Marca: Royal Canin | Categoria: Racao | AquaFlora Agroshop","<div class=""product-description"">\n<h2>Royal Canin Feline H.N Indoor 7 1,5Kg</h2>\n<p>Produto <strong>Royal Canin</strong> da linha Racao. Disponível na <strong>AquaFlora Agroshop</strong> com <strong>1.500 Kg</strong> e melhor custo-benefício.</p>\n<ul class=""product-features"">\n  <li>🏷️ <strong>Marca:</strong> Royal Canin</li>\n    <li>⚖️ <strong>Peso/Conteúdo:</strong> 1.500 Kg (1x 1.500 Kg)</li>\n  <li>📦 <strong>Categoria:</strong> Racao</li>\n  <li>✅ <strong>Produto Original</strong> com garantia</li>\n  <li>🚚 <strong>Entrega Rápida</strong> para todo o Brasil</li>\n  <li>💳 <strong>Diversas formas de pagamento</strong></li>\n</ul>\n<div class=""cta-section"">\n<p>📞 <strong>Dúvidas?</strong> Nossa equipe está pronta para ajudar!</p>\n<p>⭐ <strong>AquaFlora Agroshop</strong> - Sua loja de confiança!</p>\n</div>\n</div>",,,taxable,,0,0,,0,0,1.5,,,,1,,,"129,90",Racao,"Racao, Royal Canin",,https://aquafloragroshop.com.br/wp-content/uploads/produtos/racao/7896181215790.jpg,,,,,,,,,0,Royal Canin,Marca,Royal Canin,1.0,1.0
57735,simple,7896181297857,,"Royal Canin Mini Adulto 2,5Kg",1,0,visible,"Royal Canin Mini Adulto 2,5Kg | Marca: Royal Canin | Categoria: Racao | AquaFlora Agroshop","<div class=""product-description"">\n<h2>Royal Canin Mini Adulto 2,5Kg</h2>\n<p>Produto <strong>Royal Canin</strong> da linha Racao. Disponível na <strong>AquaFlora Agroshop</strong> com <strong>2.500 Kg</strong> e melhor custo-benefício.</p>\n<ul class=""product-features"">\n  <li>🏷️ <strong>Marca:</strong> Royal Canin</li>\n    <li>⚖️ <strong>Peso/Conteúdo:</strong> 2.500 Kg (1x 2.500 Kg)</li>\n  <li>📦 <strong>Categoria:</strong> Racao</li>\n  <li>✅ <strong>Produto Original</strong> com garantia</li>\n  <li>🚚 <strong>Entrega Rápida</strong> para todo o Brasil</li>\n  <li>💳 <strong>Diversas formas de pagamento</strong></li>\n</ul>\n<div class=""cta-section"">\n<p>📞 <strong>Dúvidas?</strong> Nossa equipe está pronta para ajudar!</p>\n<p>⭐ <strong>AquaFlora Agroshop</strong> - Sua loja de confiança!</p>\n</div>\n</div>",,,taxable,,1,3,,0,0,2.5,,,,1,,,"155,00",Racao,"Racao, Royal Canin",,https://aquafloragroshop.com.br/wp-content/uploads/produtos/racao/7896181297857.webp,,,,,,,,,0,Royal Canin,Marca,Royal Canin,1.0,1.0
57736,simple,7896181212430,,Royal Canin Mini Indoor Adulto 1Kg,1,0,visible,Royal Canin Mini Indoor Adulto 1Kg | Marca: Royal Canin | Categoria: Racao | AquaFlora Agroshop,"<div class=""product-description"">\n<h2>Royal Canin Mini Indoor Adulto 1Kg</h2>\n<p>Produto <strong>Royal Canin</strong> da linha Racao. Disponível na <strong>AquaFlora Agroshop</strong> com <strong>1.000 Kg</strong> e melhor custo-benefício.</p>\n<ul class=""product-features"">\n  <li>🏷️ <strong>Marca:</strong> Royal Canin</li>\n    <li>⚖️ <strong>Peso/Conteúdo:</strong> 1.000 Kg (1x 1.000 Kg)</li>\n  <li>📦 <strong>Categoria:</strong> Racao</li>\n  <li>✅ <strong>Produto Original</strong> com garantia</li>\n  <li>🚚 <strong>Entrega Rápida</strong> para todo o Brasil</li>\n  <li>💳 <strong>Diversas formas de pagamento</strong></li>\n</ul>\n<div class=""cta-section"">\n<p>📞 <strong>Dúvidas?</strong> Nossa equipe está pronta para ajudar!</p>\n<p>⭐ <strong>AquaFlora Agroshop</strong> - Sua loja de confiança!</p>\n</div>\n</div>",,,taxable,,1,1,,0,0,1.0,,,,1,,,"75,00",Racao,"Racao, Royal Canin",,https://aquafloragroshop.com.br/wp-content/uploads/produtos/racao/7896181212430.jpg,,,,,,,,,0,Royal Canin,Marca,Royal Canin,1.0,1.0
57737,simple,7896181297925,,"Royal Canin Mini Indoor Adulto 2,5Kg",1,0,visible,"Royal Canin Mini Indoor Adulto 2,5Kg | Marca: Royal Canin | Categoria: Racao | AquaFlora Agroshop","<div class=""product-description"">\n<h2>Royal Canin Mini Indoor Adulto 2,5Kg</h2>\n<p>Produto <strong>Royal Canin</strong> da linha Racao. Disponível na <strong>AquaFlora Agroshop</strong> com <strong>2.500 Kg</strong> e melhor custo-benefício.</p>\n<ul class=""product-features"">\n  <li>🏷️ <strong>Marca:</strong> Royal Canin</li>\n    <li>⚖️ <strong>Peso/Conteúdo:</strong> 2.500 Kg (1x 2.500 Kg)</li>\n  <li>📦 <strong>Categoria:</strong> Racao</li>\n  <li>✅ <strong>Produto Original</strong> com garantia</li>\n  <li>🚚 <strong>Entrega Rápida</strong> para todo o Brasil</li>\n  <li>💳 <strong>Diversas formas de pagamento</strong></li>\n</ul>\n<div class=""cta-section"">\n<p>📞 <strong>Dúvidas?</strong> Nossa equipe está pronta para ajudar!</p>\n<p>⭐ <strong>AquaFlora Agroshop</strong> - Sua loja de confiança!</p>\n</div>\n</div>",,,taxable,,1,1,,0,0,2.5,,,,1,,,"159,90",Racao,"Racao, Royal Canin",,https://aquafloragroshop.com.br/wp-content/uploads/produtos/racao/7896181297925.jpg,,,,,,,,,0,Royal Canin,Marca,Royal Canin,1.0,1.0
57738,simple,7896181297789,,"Royal Canin Mini Indoor Puppy Junior 2,5Kg",1,0,visible,"Royal Canin Mini Indoor Puppy Junior 2,5Kg | Marca: Royal Canin | Categoria: Racao | AquaFlora Agroshop","<div class=""product-description"">\n<h2>Royal Canin Mini Indoor Puppy Junior 2,5Kg</h2>\n<p>Produto <strong>Royal Canin</strong> da linha Racao. Disponível na <strong>AquaFlora Agroshop</strong> com <strong>2.500 Kg</strong> e melhor custo-benefício.</p>\n<ul class=""product-features"">\n  <li>🏷️ <strong>Marca:</strong> Royal Canin</li>\n    <li>⚖️ <strong>Peso/Conteúdo:</strong> 2.500 Kg (1x 2.500 Kg)</li>\n  <li>📦 <strong>Categoria:</strong> Racao</li>\n  <li>✅ <strong>Produto Original</strong> com garantia</li>\n  <li>🚚 <strong>Entrega Rápida</strong> para todo o Brasil</li>\n  <li>💳 <strong>Diversas formas de pagamento</strong></li>\n</ul>\n<div class=""cta-section"">\n<p>📞 <strong>Dúvidas?</strong> Nossa equipe está pronta para ajudar!</p>\n<p>⭐ <strong>AquaFlora Agroshop</strong> - Sua loja de confiança!</p>\n</div>\n</div>",,,taxable,,1,1,,0,0,2.5,,,,1,,,"179,90",Racao,"Racao, Royal Canin",,https://aquafloragroshop.com.br/wp-content/uploads/produtos/racao/7896181297789.webp,,,,,,,,,0,Royal Canin,Marca,Royal Canin,1.0,1.0
57739,simple,7896181297840,,"Royal Canin Pug Adulto 2,5Kg",1,0,visible,"Royal Canin Pug Adulto 2,5Kg | Marca: Royal Canin | Categoria: Racao | AquaFlora Agroshop","<div class=""product-description"">\n<h2>Royal Canin Pug Adulto 2,5Kg</h2>\n<p>Produto <strong>Royal Canin</strong> da linha Racao. Disponível na <strong>AquaFlora Agroshop</strong> com <strong>2.500 Kg</strong> e melhor custo-benefício.</p>\n<ul class=""product-features"">\n  <li>🏷️ <strong>Marca:</strong> Royal Canin</li>\n    <li>⚖️ <strong>Peso/Conteúdo:</strong> 2.500 Kg (1x 2.500 Kg)</li>\n  <li>📦 <strong>Categoria:</strong> Racao</li>\n  <li>✅ <strong>Produto Original</strong> com garantia</li>\n  <li>🚚 <strong>Entrega Rápida</strong> para todo o Brasil</li>\n  <li>💳 <strong>Diversas formas de pagamento</strong></li>\n</ul>\n<div class=""cta-section"">\n<p>📞 <strong>Dúvidas?</strong> Nossa equipe está pronta para ajudar!</p>\n<p>⭐ <strong>AquaFlora Agroshop</strong> - Sua loja de confiança!</p>\n</div>\n</div>",,,taxable,,1,2,,0,0,2.5,,,,1,,,"155,90",Racao,"Racao, Royal Canin",,https://aquafloragroshop.com.br/wp-content/uploads/produtos/racao/7896181297840.avif,,,,,,,,,0,Royal Canin,Marca,Royal Canin,1.0,1.0
57741,simple,7896181214731,,Royal Canin Shih Tzu Adulto 1Kg,1,0,visible,Royal Canin Shih Tzu Adulto 1Kg | Marca: Royal Canin | Categoria: Racao | AquaFlora Agroshop,"<div class=""product-description"">\n<h2>Royal Canin Shih Tzu Adulto 1Kg</h2>\n<p>Produto <strong>Royal Canin</strong> da linha Racao. Disponível na <strong>AquaFlora Agroshop</strong> com <strong>1.000 Kg</strong> e melhor custo-benefício.</p>\n<ul class=""product-features"">\n  <li>🏷️ <strong>Marca:</strong> Royal Canin</li>\n    <li>⚖️ <strong>Peso/Conteúdo:</strong> 1.000 Kg (1x 1.000 Kg)</li>\n  <li>📦 <strong>Categoria:</strong> Racao</li>\n  <li>✅ <strong>Produto Original</strong> com garantia</li>\n  <li>🚚 <strong>Entrega Rápida</strong> para todo o Brasil</li>\n  <li>💳 <strong>Diversas formas de pagamento</strong></li>\n</ul>\n<div class=""cta-section"">\n<p>📞 <strong>Dúvidas?</strong> Nossa equipe está pronta para ajudar!</p>\n<p>⭐ <strong>AquaFlora Agroshop</strong> - Sua loja de confiança!</p>\n</div>\n</div>",,,taxable,,1,3,,0,0,1.0,,,,1,,,"74,90",Racao,"Racao, Royal Canin",,https://aquafloragroshop.com.br/wp-content/uploads/produtos/racao/7896181214731.avif,,,,,,,,,0,Royal Canin,Marca,Royal Canin,1.0,1.0
57742,simple,7896181219088,,"Royal Canin Shih Tzu Adulto 2,5Kg",1,0,visible,"Royal Canin Shih Tzu Adulto 2,5Kg | Marca: Royal Canin | Categoria: Racao | AquaFlora Agroshop","<div class=""product-description"">\n<h2>Royal Canin Shih Tzu Adulto 2,5Kg</h2>\n<p>Produto <strong>Royal Canin</strong> da linha Racao. Disponível na <strong>AquaFlora Agroshop</strong> com <strong>2.500 Kg</strong> e melhor custo-benefício.</p>\n<ul class=""product-features"">\n  <li>🏷️ <strong>Marca:</strong> Royal Canin</li>\n    <li>⚖️ <strong>Peso/Conteúdo:</strong> 2.500 Kg (1x 2.500 Kg)</li>\n  <li>📦 <strong>Categoria:</strong> Racao</li>\n  <li>✅ <strong>Produto Original</strong> com garantia</li>\n  <li>🚚 <strong>Entrega Rápida</strong> para todo o Brasil</li>\n  <li>💳 <strong>Diversas formas de pagamento</strong></li>\n</ul>\n<div class=""cta-section"">\n<p>📞 <strong>Dúvidas?</strong> Nossa equipe está pronta para ajudar!</p>\n<p>⭐ <strong>AquaFlora Agroshop</strong> - Sua loja de confiança!</p>\n</div>\n</div>",,,taxable,,1,3,,0,0,2.5,,,,1,,,"179,90",Racao,"Racao, Royal Canin",,https://aquafloragroshop.com.br/wp-content/uploads/produtos/racao/7896181219088.avif,,,,,,,,,0,Royal Canin,Marca,Royal Canin,1.0,1.0
